link_id,a,b,aadt,length,speed,ftype,lanes,capacity
24656_24660,24656,24660,1247.5,0.22202,15.19936,4,2,1422
24656_25441,24656,25441,808.1,0.16053,15.19936,4,1,748
24658_24584,24658,24584,3075.9,0.18477,16.98752,4,2,1493.1
24658_25864,24658,25864,1972.4,0.20601,15.19936,4,2,1422
24659_23860,24659,23860,38.5,0.29912,11.62304,5,1,525
24660_24656,24660,24656,1366.2,0.22202,15.19936,4,2,1422
24660_25864,24660,25864,1170.4,0.28163,16.98752,4,2,1493.1
24662_22506,24662,22506,448.2,0.12609,11.62304,5,1,525
24662_30685,24662,30685,476,0.12564,11.62304,5,1,525
24663_22681,24663,22681,3281.7,0.17474,15.6464,3,1,894
24663_23850,24663,23850,2715.6,0.1116,12.51712,4,2,1350.9
24663_25704,24663,25704,5328.3,0.20674,13.4112,3,1,849.3
24663_25772,24663,25772,120.9,0.08013,6.7056,7,1,300
24664_21746,24664,21746,38.8,0.26796,11.62304,5,1,525
24664_22477,24664,22477,45,0.23967,11.62304,5,1,525
24665_22317,24665,22317,21116.30078,0.55436,19.22272,15,2,1896
24665_26474,24665,26474,21637.5,0.21717,19.22272,15,2,1896
24666_22242,24666,22242,3522.4,0.40434,15.6464,3,1,894
24666_22252,24666,22252,3909.3,0.4663,15.6464,3,1,894
24667_22088,24667,22088,5113.8,0.21837,15.19936,4,1,748
24667_22091,24667,22091,2587.6,0.36234,15.19936,4,1,748
24668_24248,24668,24248,128.6,0.06101,11.62304,5,1,525
24668_24478,24668,24478,128.9,0.19698,11.62304,5,1,525
24669_23346,24669,23346,1235.5,0.0881,15.6464,3,1,894
24669_23399,24669,23399,157.9,0.04254,11.62304,5,1,525
24669_25312,24669,25312,1231.6,0.13028,15.6464,3,1,894
24670_24671,24670,24671,995.4,0.22452,10.28192,5,1,498.75
24670_25343,24670,25343,1222.2,0.22288,13.4112,3,1,849.3
24670_30559,24670,30559,377.9,0.33881,15.19936,4,1,748
24671_23316,24671,23316,116.8,0.15757,10.28192,5,1,498.75
24671_24670,24671,24670,1001,0.22452,10.28192,5,1,498.75
24672_20907,24672,20907,4084.4,0.16658,15.6464,3,1,894
24672_24582,24672,24582,3215.7,0.38417,15.6464,3,1,894
24673_23293,24673,23293,814.5,0.49852,16.98752,4,1,785.4
24673_23295,24673,23295,418.5,0.50187,16.98752,4,1,785.4
24673_25911,24673,25911,74.5,0.49652,14.30528,5,1,551.25
24674_24225,24674,24225,1095.6,0.75979,14.30528,5,1,551.25
24674_30297,24674,30297,54.2,0.24165,14.30528,5,1,551.25
24675_23295,24675,23295,0,0.76545,14.30528,5,1,551.25
24675_25915,24675,25915,0,0.21102,14.30528,5,1,551.25
24676_23294,24676,23294,1396.9,0.2165,15.19936,4,1,748
24676_23296,24676,23296,1508.6,0.22941,15.19936,4,1,748
24677_23295,24677,23295,610.3,0.49552,16.98752,4,1,785.4
24677_23345,24677,23345,862.9,0.51117,16.98752,4,1,785.4
24677_25911,24677,25911,55.5,0.49962,14.30528,5,1,551.25
24677_25923,24677,25923,575.3,0.52484,14.30528,5,1,551.25
24678_23291,24678,23291,2714.3,0.51099000000000006,16.98752,4,1,785.4
24678_25912,24678,25912,856.7,0.40023,14.30528,5,1,551.25
24678_25917,24678,25917,2211.7,0.30895,16.98752,4,1,785.4
24679_24199,24679,24199,2321.5,0.09313,11.62304,5,1,525
24679_25440,24679,25440,2207.9,0.21837,11.62304,5,1,525
24680_20823,24680,20823,1334.9,0.39082,18.77568,5,1,577.5
24680_23826,24680,23826,1778.4,0.32434,18.77568,5,1,577.5
24680_23833,24680,23833,976.4,0.25083,21.45792,4,1,822.8
24681_23409,24681,23409,2097.2,0.07283,18.77568,5,1,577.5
24681_23410,24681,23410,413.2,0.50571,18.77568,5,1,577.5
24681_23826,24681,23826,2055,0.18268,18.77568,5,1,577.5
24682_23241,24682,23241,331.4,0.50161,24.5872,3,1,983.4
24682_23804,24682,23804,72,0.29159,18.77568,5,1,577.5
24682_24710,24682,24710,377.2,0.2026,24.5872,3,1,983.4
24683_24693,24683,24693,402.2,0.6697,21.45792,4,1,822.8
24683_24706,24683,24706,178.8,0.49828,18.77568,5,1,577.5
24683_25622,24683,25622,282.8,0.24494,21.45792,4,1,822.8
24683_30426,24683,30426,58.8,0.22955,18.77568,5,1,577.5
24685_23239,24685,23239,568.4,0.41276,24.5872,3,1,983.4
24685_24690,24685,24690,7,0.54609,18.77568,5,1,577.5
24685_30702,24685,30702,582.3,0.4959,24.5872,3,1,983.4
24686_24687,24686,24687,9,0.3532,18.77568,5,1,577.5
24686_24698,24686,24698,11.3,0.24353,18.77568,5,1,577.5
24686_24700,24686,24700,32.1,0.51237,18.77568,5,1,577.5
24687_24686,24687,24686,11.2,0.3532,18.77568,5,1,577.5
24687_24699,24687,24699,9,0.5754,18.77568,5,1,577.5
24688_24689,24688,24689,11.3,0.08817,18.77568,5,1,577.5
24688_24698,24688,24698,11.4,0.11261,18.77568,5,1,577.5
24689_24688,24689,24688,11.4,0.08817,18.77568,5,1,577.5
24689_24690,24689,24690,11.3,0.32969,18.77568,5,1,577.5
24690_24685,24690,24685,6.9,0.54609,18.77568,5,1,577.5
24690_24689,24690,24689,11.4,0.32969,18.77568,5,1,577.5
24691_20888,24691,20888,132.9,0.20672,21.45792,4,1,822.8
24691_24209,24691,24209,303.4,0.47521,21.45792,4,1,822.8
24691_24692,24691,24692,203.3,0.50756,18.77568,5,1,577.5
24692_24691,24692,24691,200.3,0.50756,18.77568,5,1,577.5
24692_24706,24692,24706,203.3,0.24915,18.77568,5,1,577.5
24693_24683,24693,24683,398.2,0.6697,21.45792,4,1,822.8
24693_25348,24693,25348,441.2,0.33338,21.45792,4,1,822.8
24694_24212,24694,24212,308.5,0.51587,21.45792,4,1,822.8
24694_24213,24694,24213,659.2,0.51297,15.19936,4,1,748
24694_24702,24694,24702,478,0.51696,18.77568,5,1,577.5
24695_21641,24695,21641,465.6,0.49497,18.77568,5,1,577.5
24695_24701,24695,24701,144.7,0.30583,18.77568,5,1,577.5
24696_21641,24696,21641,459.4,0.19249,18.77568,5,1,577.5
24696_24702,24696,24702,465.6,0.2035,11.62304,5,1,525
24697_23044,24697,23044,6890.1,0.09434,13.4112,3,2,1630.2
24697_23067,24697,23067,7522.9,0.09334,13.4112,3,2,1630.2
24698_24686,24698,24686,11.4,0.24353,18.77568,5,1,577.5
24698_24688,24698,24688,11.3,0.11261,18.77568,5,1,577.5
24699_23240,24699,23240,9.2,0.07253,18.77568,5,1,577.5
24699_24687,24699,24687,11.2,0.5754,18.77568,5,1,577.5
24700_20670,24700,20670,285.6,0.24098,18.77568,5,1,577.5
24700_20910,24700,20910,335.8,0.26901,18.77568,5,1,577.5
24700_24686,24700,24686,30.3,0.51237,18.77568,5,1,577.5
24700_26525,24700,26525,140.2,0.52465,18.77568,5,1,577.5
24701_24695,24701,24695,149.7,0.30583,18.77568,5,1,577.5
24701_26525,24701,26525,141.2,0.49817,18.77568,5,1,577.5
24702_24694,24702,24694,489,0.51696,18.77568,5,1,577.5
24702_24696,24702,24696,459.4,0.2035,11.62304,5,1,525
24703_20910,24703,20910,355.9,0.2597,18.77568,5,1,577.5
24703_24704,24703,24704,358.7,0.14199,18.77568,5,1,577.5
24704_20701,24704,20701,378,0.25443,18.77568,5,1,577.5
24704_24703,24704,24703,379,0.14199,18.77568,5,1,577.5
24705_20908,24705,20908,654.5,0.11398,24.5872,3,1,983.4
24705_23248,24705,23248,1062.9,0.39032,24.5872,3,1,983.4
24705_23815,24705,23815,421.3,0.36942,18.77568,5,1,577.5
24706_24683,24706,24683,181.6,0.49828,18.77568,5,1,577.5
24706_24692,24706,24692,200.3,0.24915,18.77568,5,1,577.5
24706_25011,24706,25011,0,0.4972,18.77568,5,1,577.5
24707_23802,24707,23802,42,0.39444,18.77568,5,1,577.5
24707_23804,24707,23804,68.3,0.3488,18.77568,5,1,577.5
24707_30426,24707,30426,55.2,0.26913,18.77568,5,1,577.5
24708_23802,24708,23802,50.9,0.22716,18.77568,5,1,577.5
24708_24709,24708,24709,62.2,0.52945,18.77568,5,1,577.5
24709_24708,24709,24708,62.5,0.52945,18.77568,5,1,577.5
24709_26606,24709,26606,65.7,0.10483,14.30528,5,1,551.25
24710_24682,24710,24682,368.8,0.2026,24.5872,3,1,983.4
24710_24712,24710,24712,50.8,0.07959,18.77568,5,1,577.5
24710_24878,24710,24878,341.9,0.22725,24.5872,3,1,983.4
24711_20916,24711,20916,468.4,0.13165,24.5872,3,1,983.4
24711_23445,24711,23445,645.9,0.26595,24.5872,3,1,983.4
24711_24988,24711,24988,73.4,0.20446,18.77568,5,1,577.5
24712_24710,24712,24710,43.9,0.07959,18.77568,5,1,577.5
24712_24879,24712,24879,50.8,0.34242,18.77568,5,1,577.5
24713_23370,24713,23370,1191.6,0.14189,19.22272,3,1,938.7
24713_25794,24713,25794,573.6,0.19718,19.22272,3,1,938.7
24713_30186,24713,30186,711.6,0.28799,21.45792,4,1,822.8
24714_23235,24714,23235,33.4,0.12469,21.45792,4,1,822.8
24714_23402,24714,23402,33.1,0.49758,21.45792,4,1,822.8
24715_25005,24715,25005,1299.1,0.13111,15.6464,3,1,894
24715_25349,24715,25349,1861.7,0.10694,15.6464,3,1,894
24716_23109,24716,23109,273.6,0.36773,16.98752,4,2,1493.1
24716_24724,24716,24724,279.8,0.23553,16.98752,4,2,1493.1
24717_25106,24717,25106,4.1,0.25594,14.30528,5,1,551.25
24717_25965,24717,25965,163.6,0.20972,16.98752,4,1,785.4
24718_23799,24718,23799,122.6,0.16031,24.5872,3,1,983.4
24718_25882,24718,25882,153.1,0.21973,24.5872,3,1,983.4
24719_25643,24719,25643,122.6,0.08759,19.22272,3,1,938.7
24719_26179,24719,26179,153.1,0.12937,19.22272,3,1,938.7
24720_24402,24720,24402,122.6,0.07351,24.5872,3,1,983.4
24720_26181,24720,26181,153.1,0.14951,19.22272,3,1,938.7
24721_23123,24721,23123,1208,0.26513,15.19936,4,1,748
24721_25002,24721,25002,88.2,0.29533,10.28192,5,1,498.75
24721_25896,24721,25896,207.3,0.24435,11.62304,5,1,525
24721_25897,24721,25897,923.9,0.21756,15.19936,4,1,748
24722_21868,24722,21868,712.3,0.07117,15.19936,4,1,748
24722_21869,24722,21869,743.8,0.04905,16.98752,4,1,785.4
24722_25995,24722,25995,628.3,0.25414,16.98752,4,1,785.4
24723_21868,24723,21868,715.7,0.10461,16.98752,4,1,785.4
24723_26006,24723,26006,425.7,0.17612,16.98752,4,1,785.4
24723_26646,24723,26646,352.9,0.24408,14.30528,5,1,551.25
24724_23110,24724,23110,438.6,0.26467,14.30528,5,1,551.25
24724_24716,24724,24716,273.6,0.23553,16.98752,4,2,1493.1
24724_26305,24724,26305,11.6,0.03476,19.22272,3,2,1801.8
24725_23110,24725,23110,109.8,0.13084,16.98752,4,1,785.4
24725_26092,24725,26092,112.3,0.05894,16.98752,4,1,785.4
24726_23122,24726,23122,626.6,0.1564,16.98752,4,1,785.4
24726_23126,24726,23126,101.5,0.05281,16.98752,4,1,785.4
24726_26003,24726,26003,540.8,0.12317,16.98752,4,1,785.4
24727_21871,24727,21871,3687.2,0.2992,15.19936,4,1,748
24727_25995,24727,25995,1882.6,0.16627,15.19936,4,1,748
24728_23155,24728,23155,2516.4,0.10449,10.28192,5,1,498.75
24728_24734,24728,24734,2684,0.08077,10.28192,5,1,498.75
24729_24730,24729,24730,1118.7,0.21264,10.28192,5,1,498.75
24729_24734,24729,24734,1003.4,0.1454,10.28192,5,1,498.75
24730_24729,24730,24729,1000.6,0.21264,10.28192,5,1,498.75
24730_24731,24730,24731,983.6,0.15333,10.28192,5,1,498.75
24730_24733,24730,24733,135.2,0.24481,10.28192,5,1,498.75
24731_24730,24731,24730,900.1,0.15333,10.28192,5,1,498.75
24731_24732,24731,24732,26,0.36365,10.28192,5,1,498.75
24732_23163,24732,23163,509.6,0.39315,10.28192,5,1,498.75
24732_24731,24732,24731,0,0.36365,10.28192,5,1,498.75
24733_23159,24733,23159,135.2,0.07526,10.28192,5,1,498.75
24733_24730,24733,24730,99.9,0.24481,10.28192,5,1,498.75
24734_24728,24734,24728,2516.4,0.08077,10.28192,5,1,498.75
24734_24729,24734,24729,1122.3,0.1454,10.28192,5,1,498.75
24735_23105,24735,23105,3236.7,0.11379,15.19936,4,1,748
24735_24736,24735,24736,962.8,0.07509,15.19936,4,1,748
24735_24743,24735,24743,1894.7,0.09953,15.19936,4,1,748
24736_24735,24736,24735,863.1,0.07509,15.19936,4,1,748
24736_24737,24736,24737,962.8,0.0989,15.19936,4,1,748
24737_24736,24737,24736,863.1,0.0989,15.19936,4,1,748
24737_24748,24737,24748,962.8,0.13419,15.19936,4,1,748
24738_22960,24738,22960,1443.8,0.21186,10.28192,5,1,498.75
24738_24204,24738,24204,1442.7,0.32736,10.28192,5,1,498.75
24739_22953,24739,22953,561,0.2882,10.28192,5,1,498.75
24739_22957,24739,22957,1068.8,0.37524,10.28192,5,1,498.75
24740_22722,24740,22722,0,0.30811,11.62304,5,1,525
24740_22723,24740,22723,275.1,0.04021,11.62304,5,1,525
24740_24741,24740,24741,292.4,0.30162,11.62304,5,1,525
24741_22635,24741,22635,413.3,0.20136,11.62304,5,1,525
24741_24740,24741,24740,275.1,0.30162,11.62304,5,1,525
24742_24745,24742,24745,574.7,0.29888,11.62304,5,1,525
24742_24746,24742,24746,519.1,0.21906,10.28192,5,1,498.75
24742_24747,24742,24747,121.4,0.18193,10.28192,5,1,498.75
24743_23102,24743,23102,259.1,0.26113,15.19936,4,1,748
24743_24735,24743,24735,2404.7,0.09953,15.19936,4,1,748
24743_24744,24743,24744,1103.4,0.03424,11.62304,5,1,525
24744_24743,24744,24743,1110.4,0.03424,11.62304,5,1,525
24744_24745,24744,24745,1103.4,0.20505,11.62304,5,1,525
24745_24742,24745,24742,528,0.29888,11.62304,5,1,525
24745_24744,24745,24744,1110.4,0.20505,11.62304,5,1,525
24746_23100,24746,23100,749.1,0.30894,10.28192,5,1,498.75
24746_24742,24746,24742,571.9,0.21906,10.28192,5,1,498.75
24747_23099,24747,23099,2888.6,0.14649,11.62304,5,1,525
24747_24742,24747,24742,115.4,0.18193,10.28192,5,1,498.75
24748_23167,24748,23167,1974.1,0.19167,15.19936,4,1,748
24748_24737,24748,24737,863.1,0.13419,15.19936,4,1,748
24749_22526,24749,22526,3127.1,0.28133,12.51712,4,1,710.6
24749_22527,24749,22527,1599.5,0.4451,12.51712,4,1,710.6
24750_22527,24750,22527,2858.6,0.25568,12.51712,4,1,710.6
24750_22540,24750,22540,2226.9,0.24952,12.51712,4,1,710.6
24751_22537,24751,22537,0,0.32061,15.19936,4,1,748
24751_22561,24751,22561,2121.9,0.21347,15.19936,4,1,748
24752_21823,24752,21823,1235.6,0.16793,15.19936,4,1,748
24752_24630,24752,24630,1634.2,0.23722,15.19936,4,1,748
24752_24957,24752,24957,276.8,0.34117,11.62304,5,1,525
24753_23491,24753,23491,608.3,0.18343,11.62304,5,1,525
24753_24957,24753,24957,250.8,0.1007,11.62304,5,1,525
24754_23490,24754,23490,8180.1,0.12752,16.98752,2,1,968
24754_23491,24754,23491,8255.2,0.20495,16.98752,2,1,968
24755_23503,24755,23503,3559.9,0.14296,15.19936,4,2,1422
24755_24218,24755,24218,687.5,0.18257,15.19936,4,2,1422
24756_24217,24756,24217,562.3,0.15787,11.62304,5,1,525
24756_24218,24756,24218,684.1,0.16863,11.62304,5,1,525
24757_20953,24757,20953,184.8,0.34384,14.30528,5,1,551.25
24757_30433,24757,30433,472.6,0.15031,14.30528,5,1,551.25
24757_30434,24757,30434,186.7,0.35572,16.98752,4,1,785.4
24758_23511,24758,23511,249.5,0.49501,14.30528,5,1,551.25
24758_26609,24758,26609,190.1,0.24289,14.30528,5,1,551.25
24758_30433,24758,30433,454.3,0.14768,14.30528,5,1,551.25
24759_22513,24759,22513,10381.6,0.16238,14.30528,2,2,1765.1
24759_25727,24759,25727,9772.5,0.20396,14.30528,2,2,1765.1
24760_22389,24760,22389,390.8,0.12441,12.51712,4,1,710.6
24761_24014,24761,24014,14589,0.28495,12.51712,4,1,710.6
24764_24769,24764,24769,599,0.09847,14.30528,5,1,551.25
24764_30043,24764,30043,660.1,0.04652,14.30528,5,1,551.25
24765_24002,24765,24002,639.1,0.22795,11.62304,5,1,525
24765_24775,24765,24775,633.7,0.23992,11.62304,5,1,525
24766_22359,24766,22359,272.8,0.25982,16.98752,4,1,785.4
24766_23836,24766,23836,273.6,0.04409,16.98752,4,1,785.4
24768_23836,24768,23836,0,0.23248,14.30528,5,1,551.25
24768_25627,24768,25627,0,0.22598,14.30528,5,1,551.25
24769_24764,24769,24764,660.1,0.09847,14.30528,5,1,551.25
24769_30039,24769,30039,496.8,0.07245,14.30528,5,1,551.25
24770_22345,24770,22345,1123.3,0.31158,11.62304,5,1,525
24770_30043,24770,30043,599,0.28852,14.30528,5,1,551.25
24772_23186,24772,23186,3152.2,0.19254,15.19936,4,1,748
24772_23221,24772,23221,3491.7,0.19397,15.19936,4,1,748
24773_23667,24773,23667,865.6,0.16498,15.19936,4,1,748
24773_26599,24773,26599,871.6,0.05492,11.62304,5,1,525
24775_24158,24775,24158,639,0.26852,11.62304,5,1,525
24775_24765,24775,24765,639.1,0.23992,11.62304,5,1,525
24776_22477,24776,22477,382,0.28407,11.62304,5,1,525
24776_22478,24776,22478,299.1,0.23567,11.62304,5,1,525
24777_22477,24777,22477,987.2,0.24674,11.62304,5,1,525
24777_22488,24777,22488,1078.5,0.26058,11.62304,5,1,525
24779_22694,24779,22694,5674.3,0.25158,16.98752,2,2,1858
24779_22695,24779,22695,5999.9,0.12126,14.30528,2,2,1765.1
24780_24842,24780,24842,342.4,0.13063,16.98752,4,1,785.4
24781_20847,24781,20847,2039.8,0.11627,19.22272,3,1,938.7
24781_20848,24781,20848,1426.5,0.14409,19.22272,3,1,938.7
24782_20841,24782,20841,751.3,0.17088,19.22272,3,1,938.7
24782_24783,24782,24783,839.6,0.1399,24.5872,3,1,983.4
24783_24782,24783,24782,839.4,0.1399,24.5872,3,1,983.4
24785_24786,24785,24786,69.9,0.23264,16.98752,4,1,785.4
24786_24785,24786,24785,69.8,0.23264,16.98752,4,1,785.4
24786_24789,24786,24789,89.7,0.35712,16.98752,4,1,785.4
24787_26137,24787,26137,1895.4,0.24123,21.45792,2,1,1016.4
24787_26172,24787,26172,1927,0.17731,21.45792,2,1,1016.4
24789_24786,24789,24786,89.5,0.35712,16.98752,4,1,785.4
24789_26077,24789,26077,98,0.40245,16.98752,4,1,785.4
24791_23427,24791,23427,22109.5,1.56821,35.7632,35,3,5831.1
24795_26170,24795,26170,1424.8,0.04537,19.22272,3,1,938.7
24795_26171,24795,26171,1426.5,0.11347,19.22272,3,1,938.7
24814_23315,24814,23315,31596.69922,0.27515,35.7632,35,3,5831.1
24815_23251,24815,23251,31081.59961,0.09753,35.7632,35,3,5831.1
24824_23447,24824,23447,30301.19922,0.35505,35.7632,35,3,5831.1
24825_23444,24825,23444,29854.40039,0.28705,35.7632,35,3,5831.1
24837_23504,24837,23504,18192.19922,0.22718,35.7632,35,2,3887.4
24838_23420,24838,23420,17676,0.4025,35.7632,35,2,3887.4
24842_24780,24842,24780,343,0.13063,16.98752,4,1,785.4
24842_24843,24842,24843,342.4,0.19915,10.72896,6,1,441
24843_24842,24843,24842,343,0.19915,10.72896,6,1,441
24843_24844,24843,24844,342.4,0.22661,10.72896,6,1,441
24844_24843,24844,24843,343,0.22661,10.72896,6,1,441
24844_26390,24844,26390,342.4,0.1292,10.72896,6,1,441
24845_24095,24845,24095,1034.5,0.2235,16.98752,4,1,785.4
24845_24360,24845,24360,1032.3,0.25234,16.98752,4,1,785.4
24846_23516,24846,23516,19481.09961,0.21104,35.7632,35,2,3887.4
24847_23414,24847,23414,18984.59961,0.22452,35.7632,35,2,3887.4
24853_23436,24853,23436,1364.6,0.29226,19.22272,3,1,938.7
24853_24554,24853,24554,1395.3,0.08279,19.22272,3,1,938.7
24854_20570,24854,20570,321,0.04693,21.45792,4,1,822.8
24854_24855,24854,24855,179.2,0.15268,16.98752,4,1,785.4
24855_24307,24855,24307,179.2,0.13375,16.98752,4,1,785.4
24855_24854,24855,24854,177.7,0.15268,16.98752,4,1,785.4
24856_20759,24856,20759,716.8,0.05293,24.5872,3,1,983.4
24856_26054,24856,26054,751.8,0.26045,24.5872,3,1,983.4
24858_23509,24858,23509,1042.1,0.3528,16.98752,4,1,785.4
24858_24861,24858,24861,764.8,0.20792,16.98752,4,1,785.4
24859_23478,24859,23478,3170.1,0.21331,19.22272,3,1,938.7
24859_23509,24859,23509,2710.4,0.495,19.22272,3,1,938.7
24859_30434,24859,30434,186,0.36105,16.98752,4,1,785.4
24860_23478,24860,23478,1841.1,0.25163,14.30528,5,1,551.25
24860_25935,24860,25935,1410.4,0.28248,14.30528,5,1,551.25
24861_20654,24861,20654,450.6,0.19692,16.98752,4,1,785.4
24861_24858,24861,24858,763.8,0.20792,16.98752,4,1,785.4
24862_23410,24862,23410,265.1,0.20743,18.77568,5,1,577.5
24862_23831,24862,23831,237.5,0.28415,18.77568,5,1,577.5
24863_20771,24863,20771,402.1,0.15664,21.45792,4,1,822.8
24863_23410,24863,23410,404.1,0.34497,21.45792,4,1,822.8
24864_23303,24864,23303,1734.3,0.17593,12.51712,4,1,710.6
24864_23305,24864,23305,1470.9,0.17882,12.51712,4,1,710.6
24864_24393,24864,24393,1762.5,0.17415,10.28192,5,1,498.75
24864_24866,24864,24866,636.6,0.1766,10.28192,5,1,498.75
24865_23327,24865,23327,2123.2,0.1885,13.4112,3,1,849.3
24865_24866,24865,24866,1031,0.18116,10.28192,5,1,498.75
24865_24867,24865,24867,358.4,0.17311000000000001,10.28192,5,1,498.75
24865_25340,24865,25340,1967.9,0.18788,13.4112,3,1,849.3
24866_24864,24866,24864,1031,0.1766,10.28192,5,1,498.75
24866_24865,24866,24865,636.6,0.18116,10.28192,5,1,498.75
24867_23326,24867,23326,358.4,0.17989,10.28192,5,1,498.75
24867_24865,24867,24865,372.4,0.17311000000000001,10.28192,5,1,498.75
24868_23326,24868,23326,362.5,0.13617,11.62304,5,1,525
24868_23355,24868,23355,687,0.13767,11.62304,5,1,525
24869_23250,24869,23250,460.7,0.2621,21.45792,4,1,822.8
24869_26524,24869,26524,446.8,0.26213,21.45792,4,1,822.8
24871_24124,24871,24124,939.8,0.53336,25.92832,2,1,1064.8
24871_24299,24871,24299,949.5,0.50442,25.92832,2,1,1064.8
24872_24873,24872,24873,392.5,0.28042,15.19936,4,1,748
24872_25715,24872,25715,753.6,0.23791,15.19936,4,1,748
24873_24213,24873,24213,573.5,0.23299,15.19936,4,1,748
24873_24872,24873,24872,282.6,0.28042,15.19936,4,1,748
24876_24906,24876,24906,28.7,0.21588,6.7056,7,1,300
24876_26540,24876,26540,28.7,0.28676,6.7056,7,1,300
24877_23250,24877,23250,363.8,0.25977,15.19936,4,1,748
24877_30559,24877,30559,378.7,0.16428,15.19936,4,1,748
24878_23246,24878,23246,338.4,0.19618,24.5872,3,1,983.4
24878_24710,24878,24710,340.5,0.22725,24.5872,3,1,983.4
24879_24712,24879,24712,43.9,0.34242,18.77568,5,1,577.5
24879_24988,24879,24988,82.4,0.27507,18.77568,5,1,577.5
24883_23313,24883,23313,241.9,0.15573,14.30528,5,1,551.25
24883_26604,24883,26604,65.5,0.27737,14.30528,5,1,551.25
24883_26605,24883,26605,171.3,0.26634,14.30528,5,1,551.25
24884_21328,24884,21328,5271.1,0.26573,15.6464,3,1,894
24884_25245,24884,25245,6535,0.08898,15.6464,3,1,894
24884_25715,24884,25715,865.5,0.05002,15.19936,4,1,748
24887_22427,24887,22427,4373.8,0.16163,10.28192,41,1,1200
24889_23285,24889,23285,13.8,0.49859,16.98752,4,1,785.4
24890_24575,24890,24575,1126.9,0.46279,16.98752,4,1,785.4
24890_24576,24890,24576,921.8,0.17992,15.19936,4,1,748
24891_24221,24891,24221,3511.1,0.18783,19.22272,3,1,938.7
24891_25008,24891,25008,15.5,0.25314,11.62304,5,1,525
24891_25356,24891,25356,3515.1,0.27208,15.6464,3,1,894
24892_21957,24892,21957,0,0.16547,16.98752,4,1,785.4
24892_23288,24892,23288,160.8,0.17234,16.98752,4,1,785.4
24893_23344,24893,23344,2117.2,0.265,21.45792,2,1,1016.4
24893_25314,24893,25314,1804.4,0.04526,14.30528,5,1,551.25
24893_30557,24893,30557,1127.3,0.12811,21.45792,2,1,1016.4
24894_25006,24894,25006,1048.2,0.126,16.98752,4,1,785.4
24894_25359,24894,25359,1048.6,0.24588,14.30528,5,1,551.25
24894_25748,24894,25748,2042.6,0.06493,15.19936,4,1,748
24895_24896,24895,24896,323.8,0.27326,14.30528,5,1,551.25
24895_25307,24895,25307,1511.8,0.24863,11.62304,5,1,525
24895_25314,24895,25314,1617.4,0.07863,14.30528,5,1,551.25
24896_24895,24896,24895,302.5,0.27326,14.30528,5,1,551.25
24896_25359,24896,25359,307.9,0.23487,14.30528,5,1,551.25
24897_21634,24897,21634,1950.2,0.2908,16.98752,4,1,785.4
24897_23202,24897,23202,124.7,0.22784,14.30528,5,1,551.25
24897_25039,24897,25039,1722.2,0.37396,15.19936,4,1,748
24899_22147,24899,22147,1080,0.31806,11.62304,5,1,525
